GLOSS_H2O_wt%                                                                                         
           2
T(K)    
   573.00000000000000     
   3.5256410256410255     
         313
P(bar)  
   500.00000000000000     
   286.85897435897436     
         313
           3
T(K)           P(bar)         H2O,wt%       
  573.000        500.000        2.48091     
  576.526        500.000        2.47589     
  580.051        500.000        2.46745     
  583.577        500.000        2.46930     
  587.103        500.000        2.46079     
  590.628        500.000        2.46154     
  594.154        500.000        2.46550     
  597.679        500.000        2.46711     
  601.205        500.000        2.47228     
  604.731        500.000        2.46902     
  608.256        500.000        2.47540     
  611.782        500.000        2.46141     
  615.308        500.000        2.43666     
  618.833        500.000        2.41656     
  622.359        500.000        1.31786     
  625.885        500.000        1.12847     
  629.410        500.000       0.853936     
  632.936        500.000       0.838355     
  636.462        500.000       0.822450     
  639.987        500.000       0.803864     
  643.513        500.000       0.782414     
  647.038        500.000       0.760369     
  650.564        500.000       0.732772     
  654.090        500.000       0.704014     
  657.615        500.000       0.668491     
  661.141        500.000       0.628736     
  664.667        500.000       0.621873     
  668.192        500.000       0.621533     
  671.718        500.000       0.621137     
  675.244        500.000       0.617034     
  678.769        500.000       0.565440     
  682.295        500.000       0.565440     
  685.821        500.000       0.565440     
  689.346        500.000       0.565440     
  692.872        500.000       0.565440     
  696.397        500.000       0.565440     
  699.923        500.000       0.565440     
  703.449        500.000       0.565440     
  706.974        500.000       0.565440     
  710.500        500.000       0.565440     
  714.026        500.000       0.565440     
  717.551        500.000       0.565440     
  721.077        500.000       0.565440     
  724.603        500.000       0.565440     
  728.128        500.000       0.565440     
  731.654        500.000       0.565440     
  735.179        500.000       0.565440     
  738.705        500.000       0.565440     
  742.231        500.000       0.565440     
  745.756        500.000       0.565440     
  749.282        500.000       0.565440     
  752.808        500.000       0.565440     
  756.333        500.000       0.565440     
  759.859        500.000       0.565440     
  763.385        500.000       0.565440     
  766.910        500.000       0.565440     
  770.436        500.000       0.565440     
  773.962        500.000       0.565440     
  777.487        500.000       0.565440     
  781.013        500.000       0.565440     
  784.538        500.000       0.565440     
  788.064        500.000       0.565440     
  791.590        500.000       0.565440     
  795.115        500.000       0.565440     
  798.641        500.000       0.565440     
  802.167        500.000       0.565440     
  805.692        500.000       0.565440     
  809.218        500.000       0.565440     
  812.744        500.000       0.565440     
  816.269        500.000       0.565440     
  819.795        500.000       0.565440     
  823.321        500.000       0.565440     
  826.846        500.000       0.565440     
  830.372        500.000       0.565440     
  833.897        500.000       0.565440     
  837.423        500.000       0.565440     
  840.949        500.000       0.565440     
  844.474        500.000       0.565440     
  848.000        500.000       0.565440     
  851.526        500.000       0.565440     
  855.051        500.000       0.565440     
  858.577        500.000       0.565440     
  862.103        500.000       0.565440     
  865.628        500.000       0.565440     
  869.154        500.000       0.565440     
  872.679        500.000       0.565440     
  876.205        500.000       0.565440     
  879.731        500.000       0.565440     
  883.256        500.000       0.565440     
  886.782        500.000       0.565440     
  890.308        500.000       0.565440     
  893.833        500.000       0.565440     
  897.359        500.000       0.565440     
  900.885        500.000       0.565440     
  904.410        500.000       0.565440     
  907.936        500.000       0.565440     
  911.462        500.000       0.565440     
  914.987        500.000       0.565440     
  918.513        500.000       0.565440     
  922.038        500.000       0.565440     
  925.564        500.000       0.277260     
  929.090        500.000       0.193629     
  932.615        500.000       0.116606     
  936.141        500.000       0.463053E-001
  939.667        500.000        0.00000     
  943.192        500.000        0.00000     
  946.718        500.000        0.00000     
  950.244        500.000        0.00000     
  953.769        500.000        0.00000     
  957.295        500.000        0.00000     
  960.821        500.000        0.00000     
  964.346        500.000        0.00000     
  967.872        500.000        0.00000     
  971.397        500.000        0.00000     
  974.923        500.000        0.00000     
  978.449        500.000        0.00000     
  981.974        500.000        0.00000     
  985.500        500.000        0.00000     
  989.026        500.000        0.00000     
  992.551        500.000        0.00000     
  996.077        500.000        0.00000     
  999.603        500.000        0.00000     
  1003.13        500.000        0.00000     
  1006.65        500.000        0.00000     
  1010.18        500.000        0.00000     
  1013.71        500.000        0.00000     
  1017.23        500.000        0.00000     
  1020.76        500.000        0.00000     
  1024.28        500.000        0.00000     
  1027.81        500.000        0.00000     
  1031.33        500.000        0.00000     
  1034.86        500.000        0.00000     
  1038.38        500.000        0.00000     
  1041.91        500.000        0.00000     
  1045.44        500.000        0.00000     
  1048.96        500.000        0.00000     
  1052.49        500.000        0.00000     
  1056.01        500.000        0.00000     
  1059.54        500.000        0.00000     
  1063.06        500.000        0.00000     
  1066.59        500.000        0.00000     
  1070.12        500.000        0.00000     
  1073.64        500.000        0.00000     
  1077.17        500.000        0.00000     
  1080.69        500.000        0.00000     
  1084.22        500.000        0.00000     
  1087.74        500.000        0.00000     
  1091.27        500.000        0.00000     
  1094.79        500.000        0.00000     
  1098.32        500.000        0.00000     
  1101.85        500.000        0.00000     
  1105.37        500.000        0.00000     
  1108.90        500.000        0.00000     
  1112.42        500.000        0.00000     
  1115.95        500.000        0.00000     
  1119.47        500.000        0.00000     
  1123.00        500.000        0.00000     
  1126.53        500.000        0.00000     
  1130.05        500.000        0.00000     
  1133.58        500.000        0.00000     
  1137.10        500.000        0.00000     
  1140.63        500.000        0.00000     
  1144.15        500.000        0.00000     
  1147.68        500.000        0.00000     
  1151.21        500.000        0.00000     
  1154.73        500.000        0.00000     
  1158.26        500.000        0.00000     
  1161.78        500.000        0.00000     
  1165.31        500.000        0.00000     
  1168.83        500.000        0.00000     
  1172.36        500.000        0.00000     
  1175.88        500.000        0.00000     
  1179.41        500.000        0.00000     
  1182.94        500.000        0.00000     
  1186.46        500.000        0.00000     
  1189.99        500.000        0.00000     
  1193.51        500.000        0.00000     
  1197.04        500.000        0.00000     
  1200.56        500.000        0.00000     
  1204.09        500.000        0.00000     
  1207.62        500.000        0.00000     
  1211.14        500.000        0.00000     
  1214.67        500.000        0.00000     
  1218.19        500.000        0.00000     
  1221.72        500.000        0.00000     
  1225.24        500.000        0.00000     
  1228.77        500.000        0.00000     
  1232.29        500.000        0.00000     
  1235.82        500.000        0.00000     
  1239.35        500.000        0.00000     
  1242.87        500.000        0.00000     
  1246.40        500.000        0.00000     
  1249.92        500.000        0.00000     
  1253.45        500.000        0.00000     
  1256.97        500.000        0.00000     
  1260.50        500.000        0.00000     
  1264.03        500.000        0.00000     
  1267.55        500.000        0.00000     
  1271.08        500.000        0.00000     
  1274.60        500.000        0.00000     
  1278.13        500.000        0.00000     
  1281.65        500.000        0.00000     
  1285.18        500.000        0.00000     
  1288.71        500.000        0.00000     
  1292.23        500.000        0.00000     
  1295.76        500.000        0.00000     
  1299.28        500.000        0.00000     
  1302.81        500.000        0.00000     
  1306.33        500.000        0.00000     
  1309.86        500.000        0.00000     
  1313.38        500.000        0.00000     
  1316.91        500.000        0.00000     
  1320.44        500.000        0.00000     
  1323.96        500.000        0.00000     
  1327.49        500.000        0.00000     
  1331.01        500.000        0.00000     
  1334.54        500.000        0.00000     
  1338.06        500.000        0.00000     
  1341.59        500.000        0.00000     
  1345.12        500.000        0.00000     
  1348.64        500.000        0.00000     
  1352.17        500.000        0.00000     
  1355.69        500.000        0.00000     
  1359.22        500.000        0.00000     
  1362.74        500.000        0.00000     
  1366.27        500.000        0.00000     
  1369.79        500.000        0.00000     
  1373.32        500.000        0.00000     
  1376.85        500.000        0.00000     
  1380.37        500.000        0.00000     
  1383.90        500.000        0.00000     
  1387.42        500.000        0.00000     
  1390.95        500.000        0.00000     
  1394.47        500.000        0.00000     
  1398.00        500.000        0.00000     
  1401.53        500.000        0.00000     
  1405.05        500.000        0.00000     
  1408.58        500.000        0.00000     
  1412.10        500.000        0.00000     
  1415.63        500.000        0.00000     
  1419.15        500.000        0.00000     
  1422.68        500.000        0.00000     
  1426.21        500.000        0.00000     
  1429.73        500.000        0.00000     
  1433.26        500.000        0.00000     
  1436.78        500.000        0.00000     
  1440.31        500.000        0.00000     
  1443.83        500.000        0.00000     
  1447.36        500.000        0.00000     
  1450.88        500.000        0.00000     
  1454.41        500.000        0.00000     
  1457.94        500.000        0.00000     
  1461.46        500.000        0.00000     
  1464.99        500.000        0.00000     
  1468.51        500.000        0.00000     
  1472.04        500.000        0.00000     
  1475.56        500.000        0.00000     
  1479.09        500.000        0.00000     
  1482.62        500.000        0.00000     
  1486.14        500.000        0.00000     
  1489.67        500.000        0.00000     
  1493.19        500.000        0.00000     
  1496.72        500.000        0.00000     
  1500.24        500.000        0.00000     
  1503.77        500.000        0.00000     
  1507.29        500.000        0.00000     
  1510.82        500.000        0.00000     
  1514.35        500.000        0.00000     
  1517.87        500.000        0.00000     
  1521.40        500.000        0.00000     
  1524.92        500.000        0.00000     
  1528.45        500.000        0.00000     
  1531.97        500.000        0.00000     
  1535.50        500.000        0.00000     
  1539.03        500.000        0.00000     
  1542.55        500.000        0.00000     
  1546.08        500.000        0.00000     
  1549.60        500.000        0.00000     
  1553.13        500.000        0.00000     
  1556.65        500.000        0.00000     
  1560.18        500.000        0.00000     
  1563.71        500.000        0.00000     
  1567.23        500.000        0.00000     
  1570.76        500.000        0.00000     
  1574.28        500.000        0.00000     
  1577.81        500.000        0.00000     
  1581.33        500.000        0.00000     
  1584.86        500.000        0.00000     
  1588.38        500.000        0.00000     
  1591.91        500.000        0.00000     
  1595.44        500.000        0.00000     
  1598.96        500.000        0.00000     
  1602.49        500.000        0.00000     
  1606.01        500.000        0.00000     
  1609.54        500.000        0.00000     
  1613.06        500.000        0.00000     
  1616.59        500.000        0.00000     
  1620.12        500.000        0.00000     
  1623.64        500.000        0.00000     
  1627.17        500.000        0.00000     
  1630.69        500.000        0.00000     
  1634.22        500.000        0.00000     
  1637.74        500.000        0.00000     
  1641.27        500.000        0.00000     
  1644.79        500.000        0.00000     
  1648.32        500.000        0.00000     
  1651.85        500.000        0.00000     
  1655.37        500.000        0.00000     
  1658.90        500.000        0.00000     
  1662.42        500.000        0.00000     
  1665.95        500.000        0.00000     
  1669.47        500.000        0.00000     
  1673.00        500.000        0.00000     
  573.000        786.859        2.35634     
  576.526        786.859        2.34392     
  580.051        786.859        2.32490     
  583.577        786.859        2.31320     
  587.103        786.859        2.30975     
  590.628        786.859        2.28877     
  594.154        786.859        2.27558     
  597.679        786.859        2.26166     
  601.205        786.859        2.25671     
  604.731        786.859        2.25129     
  608.256        786.859        2.24738     
  611.782        786.859        2.23888     
  615.308        786.859        2.23770     
  618.833        786.859        2.23685     
  622.359        786.859        2.23535     
  625.885        786.859        1.18681     
  629.410        786.859       0.993580     
  632.936        786.859       0.942052     
  636.462        786.859       0.888933     
  639.987        786.859       0.887327     
  643.513        786.859       0.886281     
  647.038        786.859       0.875654     
  650.564        786.859       0.864874     
  654.090        786.859       0.851730     
  657.615        786.859       0.838355     
  661.141        786.859       0.822450     
  664.667        786.859       0.806212     
  668.192        786.859       0.787232     
  671.718        786.859       0.765321     
  675.244        786.859       0.740444     
  678.769        786.859       0.711957     
  682.295        786.859       0.679518     
  685.821        786.859       0.643213     
  689.346        786.859       0.636956     
  692.872        786.859       0.631857     
  696.397        786.859       0.605174     
  699.923        786.859       0.565440     
  703.449        786.859       0.565440     
  706.974        786.859       0.565440     
  710.500        786.859       0.565440     
  714.026        786.859       0.565440     
  717.551        786.859       0.565440     
  721.077        786.859       0.565440     
  724.603        786.859       0.565440     
  728.128        786.859       0.565440     
  731.654        786.859       0.565440     
  735.179        786.859       0.565440     
  738.705        786.859       0.565440     
  742.231        786.859       0.565440     
  745.756        786.859       0.565440     
  749.282        786.859       0.565440     
  752.808        786.859       0.565440     
  756.333        786.859       0.565440     
  759.859        786.859       0.565440     
  763.385        786.859       0.565440     
  766.910        786.859       0.565440     
  770.436        786.859       0.565440     
  773.962        786.859       0.565440     
  777.487        786.859       0.565440     
  781.013        786.859       0.565440     
  784.538        786.859       0.565440     
  788.064        786.859       0.565440     
  791.590        786.859       0.565440     
  795.115        786.859       0.565440     
  798.641        786.859       0.565440     
  802.167        786.859       0.565440     
  805.692        786.859       0.565440     
  809.218        786.859       0.565440     
  812.744        786.859       0.565440     
  816.269        786.859       0.565440     
  819.795        786.859       0.565440     
  823.321        786.859       0.565440     
  826.846        786.859       0.565440     
  830.372        786.859       0.565440     
  833.897        786.859       0.565440     
  837.423        786.859       0.565440     
  840.949        786.859       0.565440     
  844.474        786.859       0.565440     
  848.000        786.859       0.565440     
  851.526        786.859       0.565440     
  855.051        786.859       0.565440     
  858.577        786.859       0.565440     
  862.103        786.859       0.565440     
  865.628        786.859       0.565440     
  869.154        786.859       0.565440     
  872.679        786.859       0.565440     
  876.205        786.859       0.565440     
  879.731        786.859       0.565440     
  883.256        786.859       0.565440     
  886.782        786.859       0.565440     
  890.308        786.859       0.565440     
  893.833        786.859       0.565440     
  897.359        786.859       0.565440     
  900.885        786.859       0.565440     
  904.410        786.859       0.565440     
  907.936        786.859       0.565440     
  911.462        786.859       0.565440     
  914.987        786.859       0.565440     
  918.513        786.859       0.565440     
  922.038        786.859       0.565440     
  925.564        786.859       0.565440     
  929.090        786.859       0.565440     
  932.615        786.859       0.565440     
  936.141        786.859       0.565440     
  939.667        786.859       0.565440     
  943.192        786.859       0.510897     
  946.718        786.859       0.410739     
  950.244        786.859       0.317599     
  953.769        786.859       0.231280     
  957.295        786.859       0.153132     
  960.821        786.859       0.829061E-001
  964.346        786.859       0.178138E-001
  967.872        786.859        0.00000     
  971.397        786.859        0.00000     
  974.923        786.859        0.00000     
  978.449        786.859        0.00000     
  981.974        786.859        0.00000     
  985.500        786.859        0.00000     
  989.026        786.859        0.00000     
  992.551        786.859        0.00000     
  996.077        786.859        0.00000     
  999.603        786.859        0.00000     
  1003.13        786.859        0.00000     
  1006.65        786.859        0.00000     
  1010.18        786.859        0.00000     
  1013.71        786.859        0.00000     
  1017.23        786.859        0.00000     
  1020.76        786.859        0.00000     
  1024.28        786.859        0.00000     
  1027.81        786.859        0.00000     
  1031.33        786.859        0.00000     
  1034.86        786.859        0.00000     
  1038.38        786.859        0.00000     
  1041.91        786.859        0.00000     
  1045.44        786.859        0.00000     
  1048.96        786.859        0.00000     
  1052.49        786.859        0.00000     
  1056.01        786.859        0.00000     
  1059.54        786.859        0.00000     
  1063.06        786.859        0.00000     
  1066.59        786.859        0.00000     
  1070.12        786.859        0.00000     
  1073.64        786.859        0.00000     
  1077.17        786.859        0.00000     
  1080.69        786.859        0.00000     
  1084.22        786.859        0.00000     
  1087.74        786.859        0.00000     
  1091.27        786.859        0.00000     
  1094.79        786.859        0.00000     
  1098.32        786.859        0.00000     
  1101.85        786.859        0.00000     
  1105.37        786.859        0.00000     
  1108.90        786.859        0.00000     
  1112.42        786.859        0.00000     
  1115.95        786.859        0.00000     
  1119.47        786.859        0.00000     
  1123.00        786.859        0.00000     
  1126.53        786.859        0.00000     
  1130.05        786.859        0.00000     
  1133.58        786.859        0.00000     
  1137.10        786.859        0.00000     
  1140.63        786.859        0.00000     
  1144.15        786.859        0.00000     
  1147.68        786.859        0.00000     
  1151.21        786.859        0.00000     
  1154.73        786.859        0.00000     
  1158.26        786.859        0.00000     
  1161.78        786.859        0.00000     
  1165.31        786.859        0.00000     
  1168.83        786.859        0.00000     
  1172.36        786.859        0.00000     
  1175.88        786.859        0.00000     
  1179.41        786.859        0.00000     
  1182.94        786.859        0.00000     
  1186.46        786.859        0.00000     
  1189.99        786.859        0.00000     
  1193.51        786.859        0.00000     
  1197.04        786.859        0.00000     
  1200.56        786.859        0.00000     
  1204.09        786.859        0.00000     
  1207.62        786.859        0.00000     
  1211.14        786.859        0.00000     
  1214.67        786.859        0.00000     
  1218.19        786.859        0.00000     
  1221.72        786.859        0.00000     
  1225.24        786.859        0.00000     
  1228.77        786.859        0.00000     
  1232.29        786.859        0.00000     
  1235.82        786.859        0.00000     
  1239.35        786.859        0.00000     
  1242.87        786.859        0.00000     
  1246.40        786.859        0.00000     
  1249.92        786.859        0.00000     
  1253.45        786.859        0.00000     
  1256.97        786.859        0.00000     
  1260.50        786.859        0.00000     
  1264.03        786.859        0.00000     
  1267.55        786.859        0.00000     
  1271.08        786.859        0.00000     
  1274.60        786.859        0.00000     
  1278.13        786.859        0.00000     
  1281.65        786.859        0.00000     
  1285.18        786.859        0.00000     
  1288.71        786.859        0.00000     
  1292.23        786.859        0.00000     
  1295.76        786.859        0.00000     
  1299.28        786.859        0.00000     
  1302.81        786.859        0.00000     
  1306.33        786.859        0.00000     
  1309.86        786.859        0.00000     
  1313.38        786.859        0.00000     
  1316.91        786.859        0.00000     
  1320.44        786.859        0.00000     
  1323.96        786.859        0.00000     
  1327.49        786.859        0.00000     
  1331.01        786.859        0.00000     
  1334.54        786.859        0.00000     
  1338.06        786.859        0.00000     
  1341.59        786.859        0.00000     
  1345.12        786.859        0.00000     
  1348.64        786.859        0.00000     
  1352.17        786.859        0.00000     
  1355.69        786.859        0.00000     
  1359.22        786.859        0.00000     
  1362.74        786.859        0.00000     
  1366.27        786.859        0.00000     
  1369.79        786.859        0.00000     
  1373.32        786.859        0.00000     
  1376.85        786.859        0.00000     
  1380.37        786.859        0.00000     
  1383.90        786.859        0.00000     
  1387.42        786.859        0.00000     
  1390.95        786.859        0.00000     
  1394.47        786.859        0.00000     
  1398.00        786.859        0.00000     
  1401.53        786.859        0.00000     
  1405.05        786.859        0.00000     
  1408.58        786.859        0.00000     
  1412.10        786.859        0.00000     
  1415.63        786.859        0.00000     
  1419.15        786.859        0.00000     
  1422.68        786.859        0.00000     
  1426.21        786.859        0.00000     
  1429.73        786.859        0.00000     
  1433.26        786.859        0.00000     
  1436.78        786.859        0.00000     
  1440.31        786.859        0.00000     
  1443.83        786.859        0.00000     
  1447.36        786.859        0.00000     
  1450.88        786.859        0.00000     
  1454.41        786.859        0.00000     
  1457.94        786.859        0.00000     
  1461.46        786.859        0.00000     
  1464.99        786.859        0.00000     
  1468.51        786.859        0.00000     
  1472.04        786.859        0.00000     
  1475.56        786.859        0.00000     
  1479.09        786.859        0.00000     
  1482.62        786.859        0.00000     
  1486.14        786.859        0.00000     
  1489.67        786.859        0.00000     
  1493.19        786.859        0.00000     
  1496.72        786.859        0.00000     
  1500.24        786.859        0.00000     
  1503.77        786.859        0.00000     
  1507.29        786.859        0.00000     
  1510.82        786.859        0.00000     
  1514.35        786.859        0.00000     
  1517.87        786.859        0.00000     
  1521.40        786.859        0.00000     
  1524.92        786.859        0.00000     
  1528.45        786.859        0.00000     
  1531.97        786.859        0.00000     
  1535.50        786.859        0.00000     
  1539.03        786.859        0.00000     
  1542.55        786.859        0.00000     
  1546.08        786.859        0.00000     
  1549.60        786.859        0.00000     
  1553.13        786.859        0.00000     
  1556.65        786.859        0.00000     
  1560.18        786.859        0.00000     
  1563.71        786.859        0.00000     
  1567.23        786.859        0.00000     
  1570.76        786.859        0.00000     
  1574.28        786.859        0.00000     
  1577.81        786.859        0.00000     
  1581.33        786.859        0.00000     
  1584.86        786.859        0.00000     
  1588.38        786.859        0.00000     
  1591.91        786.859        0.00000     
  1595.44        786.859        0.00000     
  1598.96        786.859        0.00000     
  1602.49        786.859        0.00000     
  1606.01        786.859        0.00000     
  1609.54        786.859        0.00000     
  1613.06        786.859        0.00000     
  1616.59        786.859        0.00000     
  1620.12        786.859        0.00000     
  1623.64        786.859        0.00000     
  1627.17        786.859        0.00000     
  1630.69        786.859        0.00000     
  1634.22        786.859        0.00000     
  1637.74        786.859        0.00000     
  1641.27        786.859        0.00000     
  1644.79        786.859        0.00000     
  1648.32        786.859        0.00000     
  1651.85        786.859        0.00000     
  1655.37        786.859        0.00000     
  1658.90        786.859        0.00000     
  1662.42        786.859        0.00000     
  1665.95        786.859        0.00000     
  1669.47        786.859        0.00000     
  1673.00        786.859        0.00000     
  573.000        1073.72        1.62348     
  576.526        1073.72        1.61273     
  580.051        1073.72        1.60320     
  583.577        1073.72        1.59120     
  587.103        1073.72        1.58043     
  590.628        1073.72        1.56965     
  594.154        1073.72        1.56390     
  597.679        1073.72        1.54806     
  601.205        1073.72        1.53726     
  604.731        1073.72        1.52645     
  608.256        1073.72        1.51917     
  611.782        1073.72        1.50481     
  615.308        1073.72        1.49772     
  618.833        1073.72        1.48315     
  622.359        1073.72        1.47230     
  625.885        1073.72        1.83785     
  629.410        1073.72        1.07453     
  632.936        1073.72        1.06045     
  636.462        1073.72        1.04734     
  639.987        1073.72        1.00748     
  643.513        1073.72       0.970298     
  647.038        1073.72       0.924639     
  650.564        1073.72       0.888977     
  654.090        1073.72       0.888389     
  657.615        1073.72       0.887574     
  661.141        1073.72       0.886742     
  664.667        1073.72       0.879923     
  668.192        1073.72       0.862699     
  671.718        1073.72       0.851730     
  675.244        1073.72       0.740444     
  678.769        1073.72       0.822450     
  682.295        1073.72       0.806212     
  685.821        1073.72       0.787232     
  689.346        1073.72       0.765321     
  692.872        1073.72       0.737895     
  696.397        1073.72       0.704014     
  699.923        1073.72       0.665711     
  703.449        1073.72       0.639174     
  706.974        1073.72       0.632536     
  710.500        1073.72       0.622905     
  714.026        1073.72       0.568612     
  717.551        1073.72       0.565440     
  721.077        1073.72       0.565440     
  724.603        1073.72       0.565440     
  728.128        1073.72       0.565440     
  731.654        1073.72       0.565440     
  735.179        1073.72       0.565440     
  738.705        1073.72       0.565440     
  742.231        1073.72       0.565440     
  745.756        1073.72       0.565440     
  749.282        1073.72       0.565440     
  752.808        1073.72       0.565440     
  756.333        1073.72       0.565440     
  759.859        1073.72       0.565440     
  763.385        1073.72       0.565440     
  766.910        1073.72       0.565440     
  770.436        1073.72       0.565440     
  773.962        1073.72       0.565440     
  777.487        1073.72       0.565440     
  781.013        1073.72       0.565440     
  784.538        1073.72       0.565440     
  788.064        1073.72       0.565440     
  791.590        1073.72       0.565440     
  795.115        1073.72       0.565440     
  798.641        1073.72       0.565440     
  802.167        1073.72       0.565440     
  805.692        1073.72       0.565440     
  809.218        1073.72       0.565440     
  812.744        1073.72       0.565440     
  816.269        1073.72       0.565440     
  819.795        1073.72       0.565440     
  823.321        1073.72       0.565440     
  826.846        1073.72       0.565440     
  830.372        1073.72       0.565440     
  833.897        1073.72       0.565440     
  837.423        1073.72       0.565440     
  840.949        1073.72       0.565440     
  844.474        1073.72       0.565440     
  848.000        1073.72       0.565440     
  851.526        1073.72       0.565440     
  855.051        1073.72       0.565440     
  858.577        1073.72       0.565440     
  862.103        1073.72       0.565440     
  865.628        1073.72       0.565440     
  869.154        1073.72       0.565440     
  872.679        1073.72       0.565440     
  876.205        1073.72       0.565440     
  879.731        1073.72       0.565440     
  883.256        1073.72       0.565440     
  886.782        1073.72       0.565440     
  890.308        1073.72       0.565440     
  893.833        1073.72       0.565440     
  897.359        1073.72       0.565440     
  900.885        1073.72       0.565440     
  904.410        1073.72       0.565440     
  907.936        1073.72       0.565440     
  911.462        1073.72       0.565440     
  914.987        1073.72       0.565440     
  918.513        1073.72       0.565440     
  922.038        1073.72       0.565440     
  925.564        1073.72       0.565440     
  929.090        1073.72       0.565440     
  932.615        1073.72       0.565440     
  936.141        1073.72       0.565440     
  939.667        1073.72       0.565440     
  943.192        1073.72       0.565440     
  946.718        1073.72       0.565440     
  950.244        1073.72       0.565440     
  953.769        1073.72       0.565440     
  957.295        1073.72       0.565440     
  960.821        1073.72       0.473772     
  964.346        1073.72       0.382269     
  967.872        1073.72       0.295765     
  971.397        1073.72       0.213451     
  974.923        1073.72       0.139043     
  978.449        1073.72       0.702219E-001
  981.974        1073.72       0.756235E-002
  985.500        1073.72        0.00000     
  989.026        1073.72        0.00000     
  992.551        1073.72        0.00000     
  996.077        1073.72        0.00000     
  999.603        1073.72        0.00000     
  1003.13        1073.72        0.00000     
  1006.65        1073.72        0.00000     
  1010.18        1073.72        0.00000     
  1013.71        1073.72        0.00000     
  1017.23        1073.72        0.00000     
  1020.76        1073.72        0.00000     
  1024.28        1073.72        0.00000     
  1027.81        1073.72        0.00000     
  1031.33        1073.72        0.00000     
  1034.86        1073.72        0.00000     
  1038.38        1073.72        0.00000     
  1041.91        1073.72        0.00000     
  1045.44        1073.72        0.00000     
  1048.96        1073.72        0.00000     
  1052.49        1073.72        0.00000     
  1056.01        1073.72        0.00000     
  1059.54        1073.72        0.00000     
  1063.06        1073.72        0.00000     
  1066.59        1073.72        0.00000     
  1070.12        1073.72        0.00000     
  1073.64        1073.72        0.00000     
  1077.17        1073.72        0.00000     
  1080.69        1073.72        0.00000     
  1084.22        1073.72        0.00000     
  1087.74        1073.72        0.00000     
  1091.27        1073.72        0.00000     
  1094.79        1073.72        0.00000     
  1098.32        1073.72        0.00000     
  1101.85        1073.72        0.00000     
  1105.37        1073.72        0.00000     
  1108.90        1073.72        0.00000     
  1112.42        1073.72        0.00000     
  1115.95        1073.72        0.00000     
  1119.47        1073.72        0.00000     
  1123.00        1073.72        0.00000     
  1126.53        1073.72        0.00000     
  1130.05        1073.72        0.00000     
  1133.58        1073.72        0.00000     
  1137.10        1073.72        0.00000     
  1140.63        1073.72        0.00000     
  1144.15        1073.72        0.00000     
  1147.68        1073.72        0.00000     
  1151.21        1073.72        0.00000     
  1154.73        1073.72        0.00000     
  1158.26        1073.72        0.00000     
  1161.78        1073.72        0.00000     
  1165.31        1073.72        0.00000     
  1168.83        1073.72        0.00000     
  1172.36        1073.72        0.00000     
  1175.88        1073.72        0.00000     
  1179.41        1073.72        0.00000     
  1182.94        1073.72        0.00000     
  1186.46        1073.72        0.00000     
  1189.99        1073.72        0.00000     
  1193.51        1073.72        0.00000     
  1197.04        1073.72        0.00000     
  1200.56        1073.72        0.00000     
  1204.09        1073.72        0.00000     
  1207.62        1073.72        0.00000     
  1211.14        1073.72        0.00000     
  1214.67        1073.72        0.00000     
  1218.19        1073.72        0.00000     
  1221.72        1073.72        0.00000     
  1225.24        1073.72        0.00000     
  1228.77        1073.72        0.00000     
  1232.29        1073.72        0.00000     
  1235.82        1073.72        0.00000     
  1239.35        1073.72        0.00000     
  1242.87        1073.72        0.00000     
  1246.40        1073.72        0.00000     
  1249.92        1073.72        0.00000     
  1253.45        1073.72        0.00000     
  1256.97        1073.72        0.00000     
  1260.50        1073.72        0.00000     
  1264.03        1073.72        0.00000     
  1267.55        1073.72        0.00000     
  1271.08        1073.72        0.00000     
  1274.60        1073.72        0.00000     
  1278.13        1073.72        0.00000     
  1281.65        1073.72        0.00000     
  1285.18        1073.72        0.00000     
  1288.71        1073.72        0.00000     
  1292.23        1073.72        0.00000     
  1295.76        1073.72        0.00000     
  1299.28        1073.72        0.00000     
  1302.81        1073.72        0.00000     
  1306.33        1073.72        0.00000     
  1309.86        1073.72        0.00000     
  1313.38        1073.72        0.00000     
  1316.91        1073.72        0.00000     
  1320.44        1073.72        0.00000     
  1323.96        1073.72        0.00000     
  1327.49        1073.72        0.00000     
  1331.01        1073.72        0.00000     
  1334.54        1073.72        0.00000     
  1338.06        1073.72        0.00000     
  1341.59        1073.72        0.00000     
  1345.12        1073.72        0.00000     
  1348.64        1073.72        0.00000     
  1352.17        1073.72        0.00000     
  1355.69        1073.72        0.00000     
  1359.22        1073.72        0.00000     
  1362.74        1073.72        0.00000     
  1366.27        1073.72        0.00000     
  1369.79        1073.72        0.00000     
  1373.32        1073.72        0.00000     
  1376.85        1073.72        0.00000     
  1380.37        1073.72        0.00000     
  1383.90        1073.72        0.00000     
  1387.42        1073.72        0.00000     
  1390.95        1073.72        0.00000     
  1394.47        1073.72        0.00000     
  1398.00        1073.72        0.00000     
  1401.53        1073.72        0.00000     
  1405.05        1073.72        0.00000     
  1408.58        1073.72        0.00000     
  1412.10        1073.72        0.00000     
  1415.63        1073.72        0.00000     
  1419.15        1073.72        0.00000     
  1422.68        1073.72        0.00000     
  1426.21        1073.72        0.00000     
  1429.73        1073.72        0.00000     
  1433.26        1073.72        0.00000     
  1436.78        1073.72        0.00000     
  1440.31        1073.72        0.00000     
  1443.83        1073.72        0.00000     
  1447.36        1073.72        0.00000     
